"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez_id","entrez","go","path"
"ENSG00000157999",90.8028012321418,-0.599586103569398,0.261033318502693,-2.29697153991172,0.0216203933238415,0.0344079316454662,"ANKRD61","100310846","ankyrin repeat domain 61","GO:0005654",NA
"ENSG00000211455",940.805949959166,0.255599639337326,0.111313562400968,2.29621291264237,0.0216637105937441,0.0344715052660471,"STK38L","23012","serine/threonine kinase 38 like","GO:0000166",NA
"ENSG00000229891",54.1659341423826,0.744437037063121,0.324201756728602,2.29621530917955,0.0216635736337102,0.0344715052660471,"LINC01315","102723775","long intergenic non-protein coding RNA 1315",NA,NA
"ENSG00000137672",39.6548136328169,-0.911484687904161,0.396999513517602,-2.29593401721825,0.0216796543751171,0.0344941918359537,"TRPC6","7225","transient receptor potential cation channel subfamily C member 6","GO:0003779",NA
"ENSG00000296802",40.667190704953,0.789937936397194,0.344069745512894,2.29586572693178,0.0216835599229938,0.0344977225032931,NA,NA,NA,NA,NA
"ENSG00000112306",7053.14825769145,-0.184767684248489,0.0805213078870903,-2.29464335710464,0.0217535713828981,0.0346064164440177,"RPS12","6206","ribosomal protein S12","GO:0002181","03010"
"ENSG00000173567",36.5080793064546,-0.942812115282746,0.410893268926016,-2.29454261382049,0.0217593502386987,0.0346129177333061,"ADGRF3","165082","adhesion G protein-coupled receptor F3","GO:0004888",NA
"ENSG00000080603",71.4562563478194,-0.636898200970376,0.277595649384508,-2.2943378341214,0.0217711009696449,0.0346289168222462,"SRCAP","10847","Snf2 related CREBBP activator protein","GO:0000166",NA
"ENSG00000212124",15.8519011272813,1.33952927667345,0.583908075212262,2.29407561487568,0.0217861557772404,0.0346501684490672,"TAS2R19","259294","taste 2 receptor member 19","GO:0004930","04742"
"ENSG00000293413",115.048718128301,0.602145961921649,0.26250577009022,2.29383895719587,0.0217997507945356,0.0346690952030963,NA,NA,NA,NA,NA
"ENSG00000180353",13.1026225166472,-1.51420533720254,0.660267589093479,-2.29332071150347,0.0218295476809769,0.0347137835508344,"HCLS1","3059","hematopoietic cell-specific Lyn substrate 1","GO:0000122","04530"
"ENSG00000188133",12.5742600392715,1.57945382167754,0.688805822001514,2.29303204361427,0.0218461601999785,0.0347375005356468,"TMEM215","401498","transmembrane protein 215","GO:0001525",NA
"ENSG00000218416",267.38251550661,-0.520797135107062,0.227133017253667,-2.29291690571532,0.021852789327568,0.0347426399576716,"GPC1-AS1","100130449","GPC1 antisense RNA 1",NA,NA
"ENSG00000100239",1272.92068450022,0.207617003314407,0.0905466405188911,2.29292883893457,0.0218521021846368,0.0347426399576716,"PPP6R2","9701","protein phosphatase 6 regulatory subunit 2","GO:0005515",NA
"ENSG00000027869",31.8807728481919,-0.980149631160931,0.427487538455444,-2.29281451034178,0.0218586862677491,0.0347493143395359,"SH2D2A","9047","SH2 domain containing 2A","GO:0001525","04370"
"ENSG00000226476",62.9922843118991,-0.749517271020299,0.326932053573974,-2.29257811470819,0.0218723055592653,0.0347682631500444,"LINC01748","105378763","long intergenic non-protein coding RNA 1748",NA,NA
"ENSG00000036054",834.537427419149,-0.299935710216146,0.130847578715813,-2.29225265885564,0.0218910678930151,0.034795383771204,"TBC1D23","55773","TBC1 domain family member 23","GO:0005515",NA
"ENSG00000120215",15.7575138883056,1.58089414301756,0.689798359847729,2.2918206754892,0.0219159931025518,0.0348322951758117,"MLANA","2315","melan-A","GO:0005515",NA
"ENSG00000145908",733.904634113423,0.285912983616559,0.124793221613365,2.29109385846593,0.0219579857816619,0.0348963250069065,"ZNF300","91975","zinc finger protein 300","GO:0000978",NA
"ENSG00000261349",25.3474481054674,1.21438805665168,0.530127255994826,2.29074819851092,0.0219779812285483,0.03492538890848,NA,NA,NA,NA,NA
"ENSG00000138722",474.052709279911,0.592498225565983,0.25866554191913,2.29059588366518,0.0219867972367578,0.0349366843375966,"MMRN1","22915","multimerin 1","GO:0005201",NA
"ENSG00000273828",32.9494842398015,0.992231252007748,0.433309077915901,2.28989260225083,0.0220275431890812,0.0349987102635278,"LOC124904917","124904917","uncharacterized LOC124904917",NA,NA
"ENSG00000264290",17.0817864104082,1.2666160499847,0.553155093501257,2.28980274224271,0.0220327541301232,0.0350042707364405,NA,NA,NA,NA,NA
"ENSG00000182963",1974.48258166621,-0.194686278296273,0.0850292024764639,-2.28964017803368,0.0220421838795625,0.0350165324057511,"GJC1","10052","gap junction protein gamma 1","GO:0001570",NA
"ENSG00000167674",1897.55539876711,-0.201322490381285,0.0879388667230467,-2.28934597275772,0.0220592585675593,0.0350409360875535,"HDGFL2","84717","HDGF like 2","GO:0005515",NA
"ENSG00000272841",77.9493489514146,0.641212168382876,0.280144368525191,2.28886331629122,0.0220872952517639,0.035080023633421,"MAP3K4-AS1","117981787","MAP3K4 antisense RNA 1",NA,NA
"ENSG00000188234",131.192467535958,0.495235541365388,0.216364963583458,2.28888972208462,0.0220857605835345,0.035080023633421,"AGAP4","119016","ArfGAP with GTPase domain, ankyrin repeat and PH domain 4","GO:0003924",NA
"ENSG00000306335",13.1024078057258,1.43978312581044,0.629073382683719,2.28873636278825,0.0220946749090438,0.0350890198186717,NA,NA,NA,NA,NA
"ENSG00000291223",14.1973961908099,1.40769530973433,0.615093023414615,2.2885892964932,0.0221032263803361,0.0350983822117188,"FAM86DP","692099","family with sequence similarity 86 member D, pseudogene",NA,NA
"ENSG00000293232",36.7041251783962,-0.823539351535741,0.359847942802108,-2.2885759610654,0.0221040019384679,0.0350983822117188,"LOC100134368","100134368","uncharacterized LOC100134368",NA,NA
"ENSG00000146205",59.4166424392112,0.673699573951992,0.294508314671568,2.28754008084048,0.0221643187513952,0.035191425914755,"ANO7","50636","anoctamin 7","GO:0005229",NA
"ENSG00000234160",69.9307348822442,-0.665099965930054,0.290765400076348,-2.2874109703404,0.0221718465687331,0.0352006458835328,NA,NA,NA,NA,NA
"ENSG00000247950",69.312036090545,0.706701436157601,0.309059294997991,2.28662087694918,0.0222179616018629,0.0352711218134347,"SEC24B-AS1","100533182","SEC24B antisense RNA 1",NA,NA
"ENSG00000232046",29.8374719390422,0.936190811808894,0.409499707051731,2.28618188410725,0.0222436201339787,0.0353091145305396,"LINC01798","100507073","long intergenic non-protein coding RNA 1798",NA,NA
"ENSG00000179921",14.7541665509184,-1.70994428827383,0.748006066412137,-2.28600323587708,0.0222540692536643,0.0353229600825408,"GPBAR1","151306","G protein-coupled bile acid receptor 1","GO:0004930",NA
"ENSG00000274987",14.3832147082415,1.50757674373547,0.659763000331705,2.28502771901048,0.0223112024755099,0.0354108974733516,NA,NA,NA,NA,NA
"ENSG00000250790",36.2049831411316,1.05709471624544,0.46268197126011,2.2847112744991,0.0223297630979439,0.0354376060337064,NA,NA,NA,NA,NA
"ENSG00000066422",669.110551837407,0.31052272314663,0.135923776668222,2.28453572110926,0.0223400657320567,0.0354484558644961,"ZBTB11","27107","zinc finger and BTB domain containing 11","GO:0000978",NA
"ENSG00000169718",757.667283640466,-0.242853234800056,0.106302035178178,-2.28455865772464,0.0223387194250741,0.0354484558644961,"DUS1L","64118","dihydrouridine synthase 1 like","GO:0002943",NA
"ENSG00000298065",29.1014806841998,1.09484864106358,0.479256388780007,2.28447375287082,0.0223437034249926,0.0354514779365672,NA,NA,NA,NA,NA
"ENSG00000103546",19.0671316948835,-1.17040017948788,0.512387295588348,-2.28420999030425,0.0223591927193064,0.0354733023402942,"SLC6A2","6530","solute carrier family 6 member 2","GO:0003779",NA
"ENSG00000039139",44.0393396757154,0.755286455789183,0.330681055935519,2.28403303495093,0.0223695895453376,0.0354870446835645,"DNAH5","1767","dynein axonemal heavy chain 5","GO:0000166",NA
"ENSG00000262152",55.5716863751175,-1.00674276837502,0.440789386161732,-2.28395419667758,0.0223742229586419,0.0354916425450966,"GREP1","283875","glycine rich extracellular protein 1",NA,NA
"ENSG00000184785",38.5311485905928,1.02178000094378,0.447380765837033,2.28391580275488,0.0223764797144309,0.0354924699564737,"SMIM10","644538","small integral membrane protein 10","GO:0016020",NA
"ENSG00000171148",1198.6467488761,0.217985955284968,0.0954459293868971,2.28386853881788,0.0223792581124156,0.0354941245785425,"TADA3","10474","transcriptional adaptor 3","GO:0000122",NA
"ENSG00000299000",17.0136700007901,1.33221676322262,0.583388412114344,2.28358454771897,0.0223959587700029,0.0355178583222522,NA,NA,NA,NA,NA
"ENSG00000196923",1185.94305554973,0.261154596350639,0.11437047546486,2.28340920407277,0.0224062756088784,0.0355314650422209,"PDLIM7","9260","PDZ and LIM domain 7","GO:0001503",NA
"ENSG00000272072",11.7253374597217,1.66068018170043,0.727685374143031,2.28214038746642,0.0224810532170936,0.0356472824461743,NA,NA,NA,NA,NA
"ENSG00000122386",191.719613968865,0.402564883641035,0.176421990967207,2.28182938778796,0.0224994150282819,0.0356736326178983,"ZNF205","7755","zinc finger protein 205","GO:0000122",NA
"ENSG00000174197",1470.37747543076,0.23421818450808,0.102646924550397,2.28178472500737,0.0225020530451066,0.0356750499951678,"MGA","23269","MAX dimerization protein MGA","GO:0000785",NA
"ENSG00000135503",944.376914933568,-0.236620825872318,0.103703138506681,-2.28171325650933,0.0225062749067799,0.0356789780065243,"ACVR1B","91","activin A receptor type 1B","GO:0000082","04060"
"ENSG00000126524",477.33973847773,-0.294548713261589,0.129100772410651,-2.28154106099902,0.0225164498477101,0.0356923420361833,"SBDS","51119","SBDS ribosome maturation factor","GO:0000922","03008"
"ENSG00000272103",16.1378524247458,1.47929493340096,0.64841486043348,2.28140195986875,0.0225246721787369,0.0357026090210045,NA,NA,NA,NA,NA
"ENSG00000128563",443.125376450709,-0.316910512194909,0.13893460644989,-2.28100485755657,0.0225481594385795,0.0357370681323526,"PRKRIP1","79706","PRKR interacting protein 1","GO:0003014",NA
"ENSG00000287205",18.6575834424214,1.23086589062376,0.53965066291075,2.28085681204347,0.0225569212762447,0.0357481850705497,NA,NA,NA,NA,NA
"ENSG00000230438",42.0390639219099,-0.780440089786086,0.342254895422065,-2.28028904838207,0.022590550905512,0.0357987076830064,NA,NA,NA,NA,NA
"ENSG00000198912",429.328821327933,-0.296976912655565,0.130239829195509,-2.28023112814253,0.0225939840702389,0.0358013745570328,"C1orf174","339448","chromosome 1 open reading frame 174","GO:0005515",NA
"ENSG00000287617",25.4275164768888,1.17670670229179,0.516303391265531,2.2790993090468,0.0226611625902337,0.0359050411141154,NA,NA,NA,NA,NA
"ENSG00000156603",284.855860645525,-0.347538277981845,0.152526772741629,-2.27853950971974,0.0226944532918343,0.0359550028723159,"MED19","219541","mediator complex subunit 19","GO:0003712",NA
"ENSG00000167702",495.080539195453,0.354431209347701,0.155584255046834,2.27806605007049,0.0227226426235662,0.0359968753767849,"KIFC2","90990","kinesin family member C2","GO:0000166",NA
"ENSG00000187994",50.3891597978692,-0.817702096157404,0.359002981589568,-2.27770279939415,0.0227442908408508,0.0360255899914513,"RINL","126432","Ras and Rab interactor like","GO:0001726",NA
"ENSG00000172006",278.839749809216,-0.333158051610326,0.146268344297953,-2.27771807501747,0.022743380116913,0.0360255899914513,"ZNF554","115196","zinc finger protein 554","GO:0000977",NA
"ENSG00000180245",11.415870610819,1.63238857384813,0.716771565878923,2.27741815043466,0.0227612672469409,0.0360496880786818,"RRH","10692","retinal pigment epithelium-derived rhodopsin homolog","GO:0004930",NA
"ENSG00000184378",31.9426282774891,-0.99842895621496,0.438454817474097,-2.27715357757232,0.0227770561900483,0.0360719018556393,"ACTRT3","84517","actin related protein T3","GO:0001673",NA
"ENSG00000196632",588.053156059563,0.285969275764045,0.1256291862224,2.27629649099053,0.022828270002851,0.0361502100261916,"WNK3","65267","WNK lysine deficient protein kinase 3","GO:0000166",NA
"ENSG00000101811",500.079417335348,-0.33376423090701,0.146651839555135,-2.27589528995664,0.0228522774734567,0.0361854262052607,"CSTF2","1478","cleavage stimulation factor subunit 2","GO:0003676","03015"
"ENSG00000204611",540.311704613999,-0.295551531984913,0.129904831575493,-2.27513887205309,0.0228976004340262,0.0362543863207683,"ZNF616","90317","zinc finger protein 616","GO:0000976",NA
"ENSG00000303592",30.0349629104711,-0.965018459210449,0.424376153341956,-2.27396957065316,0.022967816151918,0.0363627460826225,NA,NA,NA,NA,NA
"ENSG00000259417",17.692687109798,-1.33729463439082,0.588331320622916,-2.27302981757781,0.0230243831377675,0.0364494820124631,"CTXND1","100996492","cortexin domain containing 1","GO:0016020",NA
"ENSG00000174669",480.366321042653,-0.350507826326894,0.154225376743566,-2.2726987849068,0.0230443379369495,0.0364782489165997,"SLC29A2","3177","solute carrier family 29 member 2","GO:0001504",NA
"ENSG00000168286",315.676177810836,-0.332348231562876,0.146242821358142,-2.27257808948427,0.023051617247257,0.0364869481384076,"THAP11","57215","THAP domain containing 11","GO:0000122",NA
"ENSG00000091164",1156.63925068507,-0.248184610461307,0.109214633426571,-2.27244832193819,0.0230594459377836,0.0364965155259488,"TXNL1","9352","thioredoxin like 1","GO:0000502",NA
"ENSG00000296368",11.3021480763086,1.60853354127616,0.707876851100263,2.27233527805859,0.023066267595175,0.0365021644136508,NA,NA,NA,NA,NA
"ENSG00000198246",141.676995316428,-0.458381686579308,0.20172320026506,-2.27233003430941,0.0230665840728844,0.0365021644136508,"SLC29A3","55315","solute carrier family 29 member 3","GO:0005326",NA
"ENSG00000160094",942.760393027363,-0.266446683868661,0.117265826745674,-2.27215968422352,0.0230768673186945,0.0365156123620249,"ZNF362","149076","zinc finger protein 362","GO:0000978",NA
"ENSG00000197933",168.601779555763,-0.515882123654039,0.227093994262273,-2.27166784101847,0.0231065799601562,0.0365597998982824,"ZNF823","55552","zinc finger protein 823","GO:0000977",NA
"ENSG00000136932",159.812165415606,0.486023841206045,0.213962050261928,2.27154226934666,0.0231141711669179,0.0365689822274967,"TRMO","51531","tRNA methyltransferase O","GO:0005515",NA
"ENSG00000113522",59.6602208787091,0.757270726570922,0.333419745774387,2.27122339383985,0.0231334579384293,0.0365966652846536,"RAD50","10111","RAD50 double strand break repair protein","GO:0000014","03440"
"ENSG00000297409",8.78902732362559,1.89106907909879,0.833109598653876,2.26989231927509,0.0232141172538805,0.0367214266822461,NA,NA,NA,NA,NA
"ENSG00000111644",35.4543453848451,0.946576893176802,0.417071707808634,2.2695782894272,0.023233182126785,0.0367487426850748,"ACRBP","84519","acrosin binding protein","GO:0001669",NA
"ENSG00000188033",78.4925092593298,-0.640940599914067,0.282439590389304,-2.26930154880418,0.0232499944236666,0.0367724917603108,"ZNF490","57474","zinc finger protein 490","GO:0000978",NA
"ENSG00000112293",133.731585555116,0.593520930037815,0.261547600396739,2.26926543825105,0.0232521889583039,0.0367731193089614,"GPLD1","2822","glycosylphosphatidylinositol specific phospholipase D1","GO:0001503","00563"
"ENSG00000148204",2264.66336820043,0.339072461149379,0.149429998199024,2.26910570324556,0.0232618986380612,0.0367856309734475,"CRB2","286204","crumbs cell polarity complex component 2","GO:0001707",NA
"ENSG00000186496",65.1242533297071,0.645344828906827,0.284450187186354,2.2687446096987,0.0232838611071131,0.0368175153792516,"ZNF396","252884","zinc finger protein 396","GO:0000785",NA
"ENSG00000127720",93.7978709898862,-0.541460668951401,0.238683653932939,-2.26852848961132,0.023297014595125,0.036835466765346,"METTL25","84190","methyltransferase like 25","GO:0008168",NA
"ENSG00000179058",9.96385697009583,1.63590554912598,0.721281360263682,2.2680546583485,0.0233258754630509,0.0368782487708073,"C9orf50","375759","chromosome 9 open reading frame 50","GO:0005737",NA
"ENSG00000178852",75.9339252391451,0.639264291721678,0.281972824833275,2.26711312375461,0.0233833160727753,0.0369662052916468,"EFCAB13","124989","EF-hand calcium binding domain 13",NA,NA
"ENSG00000258748",21.3330392432101,1.12418437090765,0.495938371407719,2.26678239821746,0.0234035219078789,0.0369952890746261,NA,NA,NA,NA,NA
"ENSG00000305663",23.6847185356925,1.06596333070211,0.470282877142949,2.26664287072926,0.0234120509511689,0.0370059116147253,NA,NA,NA,NA,NA
"ENSG00000012061",816.155898857411,0.227224638988164,0.100266867641323,2.26619863902597,0.0234392239405609,0.0370459995135353,"ERCC1","2067","ERCC excision repair 1, endonuclease non-catalytic subunit","GO:0000014","03420"
"ENSG00000105617",62.9293260148993,-0.658777282151608,0.290708662650262,-2.2661081928066,0.0234447597533987,0.0370518860199159,"LENG1","79165","leukocyte receptor cluster member 1","GO:0005515",NA
"ENSG00000264937",23.0834423734687,-1.02887783290705,0.454044024736747,-2.26603099446929,0.0234494856195949,0.0370564916833139,NA,NA,NA,NA,NA
"ENSG00000080345",2330.62769594259,0.189020190328735,0.0834179861594636,2.26594046477459,0.0234550286474765,0.0370623878705394,"RIF1","55183","replication timing regulatory factor 1","GO:0000122",NA
"ENSG00000234338",41.4237853602175,0.958220903553771,0.422958650031928,2.26551910802968,0.0234808427975846,0.0371003120210562,NA,NA,NA,NA,NA
"ENSG00000189292",13.0619912484383,-1.57807410259578,0.696643414352956,-2.26525374399972,0.0234971128055564,0.0371231514974631,"ALKAL2","285016","ALK and LTK ligand 2","GO:0005125",NA
"ENSG00000289440",34.9385555329302,0.87989975221509,0.388550059818194,2.26457242762182,0.0235389305124938,0.0371863472067548,NA,NA,NA,NA,NA
